freq_low_mhz,freq_high_mhz,country,region,service,status,application,footnotes,typical_devices,source,note
0.016600,0.017100,USA,USA,(Earth-to-space),Secondary,,,"Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017100,0.017200,USA,USA,RADIOLOCATION,PRIMARY,,G59,"Radar systems, speed guns, weather radar",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017200,0.017300,USA,USA,EARTH EXPLORATION-,PRIMARY,,,"Satellite phones, VSAT terminals, satellite internet; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017200,0.017300,USA,USA,SATELLITE (active),Secondary,,,"Satellite phones, VSAT terminals, satellite internet; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017200,0.017300,USA,USA,RADIOLOCATION,PRIMARY,,G59,"Satellite phones, VSAT terminals, satellite internet; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017200,0.017300,USA,USA,SPACE RESEARCH (active),Secondary,,,"Satellite phones, VSAT terminals, satellite internet; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017200,0.017300,USA,USA,Earth exploration-satellite (active),Secondary,,,"Satellite phones, VSAT terminals, satellite internet; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017200,0.017300,USA,USA,Radiolocation,Secondary,,,"Satellite phones, VSAT terminals, satellite internet; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017200,0.017300,USA,USA,Space research (active),Secondary,,,"Satellite phones, VSAT terminals, satellite internet; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017300,0.017700,ITU,Region 1/2,FIXED-SATELLITE (Earth-to-space),Secondary,,,"AM/FM radios, DAB receivers, TV sets; Point-to-point microwave links, satellite earth stations; Radar systems, speed guns, weather radar",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017300,0.017700,ITU,Region 1/2,BROADCASTING-SATELLITE,PRIMARY,,,"AM/FM radios, DAB receivers, TV sets; Point-to-point microwave links, satellite earth stations; Radar systems, speed guns, weather radar",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017300,0.017700,ITU,Region 1/2,Radiolocation,Secondary,,,"AM/FM radios, DAB receivers, TV sets; Point-to-point microwave links, satellite earth stations; Radar systems, speed guns, weather radar",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017300,0.017700,ITU,Region 3,FIXED-SATELLITE (Earth-to-space),Secondary,,,"AM/FM radios, DAB receivers, TV sets; Point-to-point microwave links, satellite earth stations; Radar systems, speed guns, weather radar",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017300,0.017700,ITU,Region 3,Radiolocation,Secondary,,,"AM/FM radios, DAB receivers, TV sets; Point-to-point microwave links, satellite earth stations; Radar systems, speed guns, weather radar",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017300,0.017700,USA,USA,Radiolocation,Secondary,,US259 G59 US402 G117,"AM/FM radios, DAB receivers, TV sets; Point-to-point microwave links, satellite earth stations; Radar systems, speed guns, weather radar",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017300,0.017700,USA,USA,FIXED-SATELLITE (Earth-to-space),Secondary,,US271 US402 NG163 US259,"AM/FM radios, DAB receivers, TV sets; Point-to-point microwave links, satellite earth stations; Radar systems, speed guns, weather radar",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017300,0.017700,USA,USA,BROADCASTING-SATELLITE,PRIMARY,,US271 US402 NG163 US259,"AM/FM radios, DAB receivers, TV sets; Point-to-point microwave links, satellite earth stations; Radar systems, speed guns, weather radar",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017400,0.017500,USA,USA,FIXED,PRIMARY,,US340,"Point-to-point microwave links, satellite earth stations",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017500,0.017900,USA,USA,BROADCASTING,PRIMARY,,5.134 US136 US340,"AM/FM radios, DAB receivers, TV sets",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017700,0.017800,ITU,Region 1/2,FIXED,PRIMARY,,,"AM/FM radios, DAB receivers, TV sets; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017700,0.017800,ITU,Region 1/2,FIXED-SATELLITE (space-to-Earth),Secondary,,,"AM/FM radios, DAB receivers, TV sets; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017700,0.017800,ITU,Region 1/2,BROADCASTING-SATELLITE,PRIMARY,,,"AM/FM radios, DAB receivers, TV sets; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017700,0.017800,ITU,Region 1/2,Mobile,Secondary,,,"AM/FM radios, DAB receivers, TV sets; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017700,0.017800,ITU,Region 3,FIXED,PRIMARY,,,"AM/FM radios, DAB receivers, TV sets; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017700,0.017800,ITU,Region 3,FIXED-SATELLITE (space-to-Earth),Secondary,,,"AM/FM radios, DAB receivers, TV sets; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017700,0.017800,ITU,Region 3,MOBILE,PRIMARY,,,"AM/FM radios, DAB receivers, TV sets; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017700,0.017800,USA,USA,FIXED,PRIMARY,,US271 US334,"AM/FM radios, DAB receivers, TV sets; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017700,0.017800,USA,USA,FIXED-SATELLITE (Earth-to-space),Secondary,,US271 US334,"AM/FM radios, DAB receivers, TV sets; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017800,0.018100,ITU,Region 1/2,FIXED,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017800,0.018100,ITU,Region 1/2,FIXED-SATELLITE (space-to-Earth),Secondary,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017800,0.018100,ITU,Region 1/2,MOBILE,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017800,0.018100,USA,USA,FIXED-SATELLITE (space-to-,Secondary,,US519,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017800,0.018100,USA,USA,Earth),Secondary,,US334 G117 US519,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017800,0.018100,USA,USA,FIXED,PRIMARY,,US334 US519 NG527A,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017800,0.018100,USA,USA,Fixed-satellite (space-to-Earth),Secondary,,US334 US519 NG527A,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.017900,0.018000,USA,USA,AERONAUTICAL MOBILE (R),PRIMARY,,US283 US340,"Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.018000,0.018000,USA,USA,AERONAUTICAL MOBILE (OR),PRIMARY,,US340,"Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.018000,0.018100,USA,USA,FIXED,PRIMARY,,US340,"Point-to-point microwave links, satellite earth stations",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.018100,0.018200,USA,USA,AMATEUR,PRIMARY,,US340,"Ham radio transceivers, SDR receivers",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.018100,0.018200,USA,USA,AMATEUR-SATELLITE,PRIMARY,,US340,"Ham radio transceivers, SDR receivers",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.018200,0.018800,USA,USA,FIXED,PRIMARY,,US340,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.018200,0.018800,USA,USA,Mobile,Secondary,,US340,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.018300,0.018600,USA,USA,FIXED-SATELLITE (space-to-,Secondary,,US139,"Point-to-point microwave links, satellite earth stations",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.018300,0.018600,USA,USA,Earth),Secondary,,US334 G117 US139,"Point-to-point microwave links, satellite earth stations",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.018300,0.018600,USA,USA,FIXED-SATELLITE (space-to-Earth),Secondary,,NG527A US139 US334,"Point-to-point microwave links, satellite earth stations",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.018600,0.018800,ITU,Region 1/2,EARTH EXPLORATION-,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); Deep space probes, scientific satellites",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.018600,0.018800,ITU,Region 1/2,SATELLITE (passive),Secondary,,,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); Deep space probes, scientific satellites",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.018600,0.018800,ITU,Region 1/2,FIXED,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); Deep space probes, scientific satellites",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
